stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
16607,M607,Darien at Tramore,This flag stop (#M607) is northbound on the 999 block of Darien before Tramore,43.081873,-89.516244,MTS,CMAD,0,,3,0,0,Darien,999,Tramore
16609,M609,South Point at Harvest Moon,This flag stop (#M609) is northbound on the 599 block of South Point after Harvest Moon,43.053293,-89.551995,MTS,CMAD,0,,1,0,0,South Point,599,Harvest Moon
16610,M610,South Point at Tawny Acorn,This flag stop (#M610) is southbound on the 900 block of South Point after Tawny Acorn,43.04733,-89.552403,MTS,CMAD,0,,1,180,0,South Point,900,Tawny Acorn
16611,M611,Sauk Ridge at Old Sauk,This flag stop (#M611) is northbound on the 701 block of Sauk Ridge after Old Sauk,43.075343,-89.492952,MTS,CMAD,0,,1,0,0,Sauk Ridge,701,Old Sauk
16612,M612,Sawmill at Woodmont,This flag stop (#M612) is westbound on the 7498 block of Sawmill before Woodmont,43.079646,-89.513723,MTS,CMAD,0,,3,270,0,Sawmill,7498,Woodmont
16613,M613,Harvest Hill at Sauk Ridge,This flag stop (#M613) is eastbound on the 6601 block of Harvest Hill before Sauk Ridge,43.077581,-89.493856,MTS,CMAD,0,,3,90,0,Harvest Hill,6601,Sauk Ridge
16614,M614,South Point at Silicon Prairie,This flag stop (#M614) is southbound on the 398 block of South Point after Silicon Prairie,43.057438,-89.552262,MTS,CMAD,0,,1,180,0,South Point,398,Silicon Prairie
16615,M615,Harvest Hill at Pebble Beach,This flag stop (#M615) is eastbound on the 6799 block of Harvest Hill after Pebble Beach,43.07731,-89.498053,MTS,CMAD,0,,1,90,0,Harvest Hill,6799,Pebble Beach
16619,M619,South Point at Tawny Acorn,This flag stop (#M619) is northbound on the 901 block of South Point before Tawny Acorn,43.047062,-89.552107,MTS,CMAD,0,,3,0,0,South Point,901,Tawny Acorn
16620,M620,Harvest Hill at Sauk Ridge,This flag stop (#M620) is westbound on the 6600 block of Harvest Hill after Sauk Ridge,43.077823,-89.493856,MTS,CMAD,0,,1,270,0,Harvest Hill,6600,Sauk Ridge
16622,M622,Harvest Hill at Pebble Beach,This flag stop (#M622) is westbound on the 6798 block of Harvest Hill before Pebble Beach,43.07748,-89.498288,MTS,CMAD,0,,3,270,0,Harvest Hill,6798,Pebble Beach
16623,M623,S High Point at Watts,This flag stop (#M623) is northbound on the 699 block of S High Point after Watts,43.052248,-89.517685,MTS,CMAD,0,,1,0,0,S High Point,699,Watts
16626,M626,Silicon Prairie at Sugar Maple,This flag stop (#M626) is westbound on the 9998 block of Silicon Prairie before Sugar Maple,43.055664,-89.562268,MTS,CMAD,0,,3,270,0,Silicon Prairie,9998,Sugar Maple
16629,M629,Lone Oak at Ancient Oak,This flag stop (#M629) is northbound on the 801 block of Lone Oak before Ancient Oak,43.042953,-89.541981,MTS,CMAD,0,,3,0,0,Lone Oak,801,Ancient Oak
16631,M631,Silicon Prairie at Sugar Maple,This flag stop (#M631) is eastbound on the 9999 block of Silicon Prairie after Sugar Maple,43.055449,-89.562082,MTS,CMAD,0,,1,90,0,Silicon Prairie,9999,Sugar Maple
16637,M637,Shady Point at Hidden Hill,This flag stop (#M637) is eastbound on the 1898 block of Shady Point before Hidden Hill,43.031826,-89.559629,MTS,CMAD,0,,3,90,0,Shady Point,1898,Hidden Hill
16639,M639,Shadow Wood at Red Tail,This flag stop (#M639) is eastbound on the 9601 block of Shadow Wood before Red Tail,43.031734,-89.552991,MTS,CMAD,0,,3,90,0,Shadow Wood,9601,Red Tail
16640,M640,Sauk Ridge at Old Sauk,This flag stop (#M640) is southbound on the 700 block of Sauk Ridge before Old Sauk,43.075343,-89.493249,MTS,CMAD,0,,3,180,0,Sauk Ridge,700,Old Sauk
16641,M641,Mid Town at Dewberry,This flag stop (#M641) is eastbound on the 7901 block of Mid Town opposite Dewberry,43.031376,-89.522406,MTS,CMAD,0,,4,90,0,Mid Town,7901,Dewberry
16642,M642,Mansion Hill at Mica,This flag stop (#M642) is westbound on the 8500 block of Mansion Hill after Mica,43.036678,-89.530927,MTS,CMAD,0,,1,270,0,Mansion Hill,8500,Mica
16644,M644,Red Tail at Redan,This flag stop (#M644) is westbound on the 1198 block of Red Tail before Redan,43.040021,-89.547442,MTS,CMAD,0,,3,270,0,Red Tail,1198,Redan
16646,M646,Ancient Oak at Redan,This flag stop (#M646) is westbound on the 9298 block of Ancient Oak before Redan,43.043952,-89.546548,MTS,CMAD,0,,3,270,0,Ancient Oak,9298,Redan
16649,M649,Mica at Flagstone,This flag stop (#M649) is northbound on the 2399 block of Mica after Flagstone,43.025964,-89.528863,MTS,CMAD,0,,1,0,0,Mica,2399,Flagstone
16652,M652,Shadow Wood at Hidden Hill,This flag stop (#M652) is westbound on the 9898 block of Shadow Wood before Hidden Hill,43.032041,-89.559247,MTS,CMAD,0,,3,270,0,Shadow Wood,9898,Hidden Hill
16653,M653,Mid Town at Waldorf,This flag stop (#M653) is eastbound on the 8199 block of Mid Town before Waldorf,43.031346,-89.526626,MTS,CMAD,0,,3,90,0,Mid Town,8199,Waldorf
16654,M654,Hill Creek at Red Tail,This flag stop (#M654) is westbound on the 9400 block of Hill Creek after Red Tail,43.03796,-89.549597,MTS,CMAD,0,,1,270,0,Hill Creek,9400,Red Tail
16656,M656,Hill Creek at Sugar Maple,This flag stop (#M656) is westbound on the 9798 block of Hill Creek before Sugar Maple,43.037889,-89.557432,MTS,CMAD,0,,3,270,0,Hill Creek,9798,Sugar Maple
16657,M657,Waterbend at Fairway Oaks,This flag stop (#M657) is northbound on the 1901 block of Waterbend opposite Fairway Oaks,43.032538,-89.536411,MTS,CMAD,0,,4,0,0,Waterbend,1901,Fairway Oaks
16658,M658,Hill Creek at Treetops,This flag stop (#M658) is southbound on the 9898 block of Hill Creek before Treetops,43.036865,-89.561033,MTS,CMAD,0,,3,180,0,Hill Creek,9898,Treetops
16659,M659,Sugar Maple at Rustling Birch,This flag stop (#M659) is northbound on the 201 block of Sugar Maple before Rustling Birch,43.059029,-89.562941,MTS,CMAD,0,,3,0,0,Sugar Maple,201,Rustling Birch
16660,M660,Waterbend at Nelson,This flag stop (#M660) is southbound on the 1698 block of Waterbend before Nelson,43.036138,-89.534628,MTS,CMAD,0,,3,180,0,Waterbend,1698,Nelson
16664,M664,Waterbend at Fairway Oaks,This flag stop (#M664) is southbound on the 1898 block of Waterbend before Fairway Oaks,43.032743,-89.536621,MTS,CMAD,0,,3,180,0,Waterbend,1898,Fairway Oaks
16665,M665,Red Tail at Shadow Wood,This flag stop (#M665) is northbound on the 1901 block of Red Tail before Shadow Wood,43.031627,-89.552682,MTS,CMAD,0,,3,0,0,Red Tail,1901,Shadow Wood
16666,M666,South Point at Harvest Moon,This flag stop (#M666) is southbound on the 598 block of South Point before Harvest Moon,43.053158,-89.552291,MTS,CMAD,0,,3,180,0,South Point,598,Harvest Moon
16667,M667,Shady Point at Hidden Hill,This flag stop (#M667) is northbound on the 1701 block of Shady Point before Hidden Hill,43.036534,-89.560897,MTS,CMAD,0,,3,0,0,Shady Point,1701,Hidden Hill
16669,M669,Hill Creek at Sugar Maple,This flag stop (#M669) is eastbound on the 9801 block of Hill Creek opposite Sugar Maple,43.037674,-89.557617,MTS,CMAD,0,,4,90,0,Hill Creek,9801,Sugar Maple
16671,M671,Red Tail at Redan,This flag stop (#M671) is eastbound on the 1201 block of Red Tail before Redan,43.03977,-89.54775,MTS,CMAD,0,,3,90,0,Red Tail,1201,Redan
16672,M672,Mid Town at Dewberry,This flag stop (#M672) is westbound on the 7898 block of Mid Town before Dewberry,43.031591,-89.522209,MTS,CMAD,0,,3,270,0,Mid Town,7898,Dewberry
16673,M673,Hill Creek at Red Tail,This flag stop (#M673) is eastbound on the 9401 block of Hill Creek before Red Tail,43.037745,-89.549412,MTS,CMAD,0,,3,90,0,Hill Creek,9401,Red Tail
16675,M675,Ancient Oak at Lone Oak,This flag stop (#M675) is eastbound on the 9101 block of Ancient Oak before Lone Oak,43.043087,-89.542462,MTS,CMAD,0,,3,90,0,Ancient Oak,9101,Lone Oak
16678,M678,Mid Town at Province Hill,This flag stop (#M678) is westbound on the 7500 block of Mid Town adjacent Province Hill,43.03164,-89.517225,MTS,CMAD,0,,2,270,0,Mid Town,7500,Province Hill
16680,M680,Mica at Mid Town,This flag stop (#M680) is southbound on the 2000 block of Mica after Mid Town,43.031111,-89.529093,MTS,CMAD,0,,1,180,0,Mica,2000,Mid Town
16681,M681,South Point at Briar Haven,This flag stop (#M681) is northbound on the 399 block of South Point after Briar Haven,43.056793,-89.551952,MTS,CMAD,0,,1,0,0,South Point,399,Briar Haven
16682,M682,Ancient Oak at Tall Pines,This flag stop (#M682) is westbound on the 9420 block of Ancient Oak before Tall Pines,43.044315,-89.550917,MTS,CMAD,0,,3,270,0,Ancient Oak,9420,Tall Pines
16686,M686,Sugar Maple at Rustling Birch,This flag stop (#M686) is southbound on the 198 block of Sugar Maple before Rustling Birch,43.059253,-89.563225,MTS,CMAD,0,,3,180,0,Sugar Maple,198,Rustling Birch
16687,M687,Ancient Oak at Redan,This flag stop (#M687) is eastbound on the 9301 block of Ancient Oak before Redan,43.043763,-89.547276,MTS,CMAD,0,,3,90,0,Ancient Oak,9301,Redan
16691,M691,Waterbend at Nelson,This flag stop (#M691) is northbound on the 1701 block of Waterbend opposite Nelson,43.035932,-89.534529,MTS,CMAD,0,,4,0,0,Waterbend,1701,Nelson
16693,M693,Mansion Hill at S Pleasant View,This flag stop (#M693) is eastbound on the 8599 block of Mansion Hill after S Pleasant View,43.036462,-89.532432,MTS,CMAD,0,,1,90,0,Mansion Hill,8599,S Pleasant View
16696,M696,Tall Pines at Ancient Oak,This flag stop (#M696) is southbound on the 798 block of Tall Pines before Ancient Oak,43.044466,-89.551176,MTS,CMAD,0,,3,180,0,Tall Pines,798,Ancient Oak
16800,M800,Tanglewood at McKee,This flag stop (#M800) is southbound on the 3298 block of Tanglewood after McKee,43.015426,-89.505498,MTS,CMAD,0,,1,180,0,Tanglewood,3298,McKee
16804,M804,Stonebridge at Mammoth,This flag stop (#M804) is southbound on the 3898 block of Stonebridge before Mammoth,43.002373,-89.506937,MTS,CMAD,0,,3,180,0,Stonebridge,3898,Mammoth
16805,M805,Stonebridge at Avalon,This flag stop (#M805) is northbound on the 3701 block of Stonebridge before Avalon,43.00428,-89.506582,MTS,CMAD,0,,3,0,0,Stonebridge,3701,Avalon
16806,M806,Mammoth at East Pass,This flag stop (#M806) is westbound on the 3799 block of Mammoth after East Pass,43.006122,-89.509828,MTS,CMAD,0,,1,270,0,Mammoth,3799,East Pass
16807,M807,Stonebridge at Drumlin,This flag stop (#M807) is northbound on the 3901 block of Stonebridge before Drumlin,43.002034,-89.506518,MTS,CMAD,0,,3,0,0,Stonebridge,3901,Drumlin
16809,M809,Country Grove at Westbourne,This flag stop (#M809) is northbound on the 3701 block of Country Grove before Westbourne,43.010874,-89.513016,MTS,CMAD,0,,3,0,0,Country Grove,3701,Westbourne
16811,M811,Country Grove at North Pass,This flag stop (#M811) is northbound on the 3301 block of Country Grove before North Pass,43.014491,-89.512354,MTS,CMAD,0,,3,0,0,Country Grove,3301,North Pass
16813,M813,Gladstone at Tucson,This flag stop (#M813) is eastbound on the 7299 block of Gladstone after Tucson,43.023417,-89.51133,MTS,CMAD,0,,1,90,0,Gladstone,7299,Tucson
16814,M814,McKenna at Raymond,This flag stop (#M814) is southbound on the 2000 block of McKenna after Raymond,43.031456,-89.49709,MTS,CMAD,0,,1,180,0,McKenna,2000,Raymond
16815,M815,Tucson at Lindemann,This flag stop (#M815) is northbound on the 2999 block of Tucson opposite Lindemann,43.020193,-89.512399,MTS,CMAD,0,,4,0,0,Tucson,2999,Lindemann
16818,M818,McKenna at Pilgrim,This flag stop (#M818) is southbound on the 2498 block of McKenna before Pilgrim,43.027311,-89.496963,MTS,CMAD,0,,3,180,0,McKenna,2498,Pilgrim
16820,M820,East Pass at Stonebridge,This flag stop (#M820) is southbound on the 7498 block of East Pass before Stonebridge,43.006858,-89.508164,MTS,CMAD,0,,3,180,0,East Pass,7498,Stonebridge
16826,M826,East Pass at Woodstone,This flag stop (#M826) is southbound on the 7300 block of East Pass before Woodstone,43.010018,-89.507613,MTS,CMAD,0,,3,180,0,East Pass,7300,Woodstone
16827,M827,McKee at S High Point,This flag stop (#M827) is eastbound on the 7799 block of McKee after S High Point,43.015803,-89.518067,MTS,CMAD,0,,1,90,1,McKee,7799,S High Point
16828,M828,Maple Grove at Chester,This flag stop (#M828) is southbound on the 3098 block of Maple Grove before Chester,43.01714,-89.498975,MTS,CMAD,0,,3,180,0,Maple Grove,3098,Chester
16830,M830,S High Point at Stratton,This flag stop (#M830) is southbound on the 2998 block of S High Point before Stratton,43.018908,-89.518935,MTS,CMAD,0,,3,180,0,S High Point,2998,Stratton
16832,M832,S High Point at Raymond,This flag stop (#M832) is southbound on the 2700 block of S High Point after Raymond,43.025435,-89.518068,MTS,CMAD,0,,1,180,0,S High Point,2700,Raymond
16834,M834,Gladstone at Scenic Ridge,This flag stop (#M834) is westbound on the 7200 block of Gladstone after Scenic Ridge,43.024,-89.509159,MTS,CMAD,0,,1,270,0,Gladstone,7200,Scenic Ridge
16835,M835,East Pass at Tanglewood,This flag stop (#M835) is northbound on the 7101 block of East Pass before Tanglewood,43.012285,-89.504593,MTS,CMAD,0,,3,0,0,East Pass,7101,Tanglewood
16836,M836,Gladstone at Tucson,This flag stop (#M836) is westbound on the 7298 block of Gladstone before Tucson,43.023587,-89.511305,MTS,CMAD,0,,3,270,0,Gladstone,7298,Tucson
16838,M838,Sandstone at Manchester,This flag stop (#M838) is westbound on the 6200 block of Sandstone before Manchester,43.011979,-89.490804,MTS,CMAD,0,,3,270,0,Sandstone,6200,Manchester
16842,M842,Country Grove at Westbourne,This flag stop (#M842) is southbound on the 3698 block of Country Grove before Westbourne,43.011285,-89.5133,MTS,CMAD,0,,3,180,0,Country Grove,3698,Westbourne
16844,M844,Maple Grove at Carnwood,This flag stop (#M844) is southbound on the 2998 block of Maple Grove before Carnwood,43.020255,-89.498916,MTS,CMAD,0,,3,180,0,Maple Grove,2998,Carnwood
16845,M845,Canterbury at Waltham,This flag stop (#M845) is northbound on the 2501 block of Canterbury before Waltham,43.025481,-89.502956,MTS,CMAD,0,,3,0,0,Canterbury,2501,Waltham
16846,M846,Country Grove at North Pass,This flag stop (#M846) is southbound on the 3300 block of Country Grove after North Pass,43.014526,-89.512811,MTS,CMAD,0,,1,180,0,Country Grove,3300,North Pass
16847,M847,Canterbury at Pilgrim,This flag stop (#M847) is northbound on the 2301 block of Canterbury before Pilgrim,43.028158,-89.502885,MTS,CMAD,0,,3,0,0,Canterbury,2301,Pilgrim
16849,M849,Mammoth at Field Crest,This flag stop (#M849) is eastbound on the 3600 block of Mammoth after Field Crest,43.007329,-89.513147,MTS,CMAD,0,,1,90,0,Mammoth,3600,Field Crest
16852,M852,Lancaster at McKenna,This flag stop (#M852) is westbound on the 7000 block of Lancaster after McKenna,43.022455,-89.503076,MTS,CMAD,0,,1,270,0,Lancaster,7000,McKenna
16855,M855,McKee at Snowy,This flag stop (#M855) is eastbound on the 7501 block of McKee before Snowy,43.01576,-89.515279,MTS,CMAD,0,,3,90,0,McKee,7501,Snowy
16857,M857,East Pass at Stonebridge,This flag stop (#M857) is northbound on the 7499 block of East Pass after Stonebridge,43.006867,-89.507818,MTS,CMAD,0,,1,0,0,East Pass,7499,Stonebridge
16858,M858,S High Point at Snowmist,This flag stop (#M858) is southbound on the 2798 block of S High Point before Snowmist,43.02171,-89.519,MTS,CMAD,0,,3,180,0,S High Point,2798,Snowmist
16859,M859,East Pass at Woodstone,This flag stop (#M859) is northbound on the 7301 block of East Pass opposite Woodstone,43.009839,-89.50739,MTS,CMAD,0,,4,0,0,East Pass,7301,Woodstone
16863,M863,S High Point at Stratton,This flag stop (#M863) is northbound on the 3001 block of S High Point before Stratton,43.018631,-89.518465,MTS,CMAD,0,,3,0,0,S High Point,3001,Stratton
16864,M864,Tucson at Lindemann,This flag stop (#M864) is southbound on the 2998 block of Tucson before Lindemann,43.020408,-89.512547,MTS,CMAD,0,,3,180,0,Tucson,2998,Lindemann
16866,M866,Tanglewood at Birchstone,This flag stop (#M866) is southbound on the 3800 block of Tanglewood after Birchstone,43.013842,-89.505311,MTS,CMAD,0,,1,180,0,Tanglewood,3800,Birchstone
16868,M868,Maple Grove at Putnam,This flag stop (#M868) is southbound on the 2800 block of Maple Grove after Putnam,43.022708,-89.49887,MTS,CMAD,0,,1,180,0,Maple Grove,2800,Putnam
16869,M869,S High Point at Raymond,This flag stop (#M869) is northbound on the 2701 block of S High Point before Raymond,43.025659,-89.51792,MTS,CMAD,0,,3,0,0,S High Point,2701,Raymond
16870,M870,East Pass at Artic Fox,This flag stop (#M870) is southbound on the 7598 block of East Pass before Artic Fox,43.002451,-89.512129,MTS,CMAD,0,,3,180,0,East Pass,7598,Artic Fox
16872,M872,East Pass at Heather Glen,This flag stop (#M872) is southbound on the 7534 block of East Pass before Heather Glen,43.004098,-89.512094,MTS,CMAD,0,,3,180,0,East Pass,7534,Heather Glen
16873,M873,S High Point at Snowmist,This flag stop (#M873) is northbound on the 2799 block of S High Point after Snowmist,43.021711,-89.518704,MTS,CMAD,0,,1,0,0,S High Point,2799,Snowmist
16874,M874,East Pass at Tanglewood,This flag stop (#M874) is southbound on the 7100 block of East Pass after Tanglewood,43.012383,-89.504816,MTS,CMAD,0,,1,180,0,East Pass,7100,Tanglewood
16875,M875,Mammoth at East Pass,This flag stop (#M875) is eastbound on the 3798 block of Mammoth before East Pass,43.005899,-89.509975,MTS,CMAD,0,,3,90,0,Mammoth,3798,East Pass
16876,M876,Fairhaven at Dolphin,This flag stop (#M876) is westbound on the 3800 block of Fairhaven before Dolphin,43.003758,-89.497172,MTS,CMAD,0,,3,270,0,Fairhaven,3800,Dolphin
16877,M877,East Pass at Artic Fox,This flag stop (#M877) is northbound on the 7599 block of East Pass after Artic Fox,43.002558,-89.511833,MTS,CMAD,0,,1,0,0,East Pass,7599,Artic Fox
16878,M878,Canterbury at Raymond,This flag stop (#M878) is southbound on the 2000 block of Canterbury after Raymond,43.031408,-89.502124,MTS,CMAD,0,,1,180,0,Canterbury,2000,Raymond
16879,M879,East Pass at Heather Glen,This flag stop (#M879) is northbound on the 7537 block of East Pass before Heather Glen,43.00382,-89.51181,MTS,CMAD,0,,3,0,0,East Pass,7537,Heather Glen
16880,M880,Canterbury at Pilgrim,This flag stop (#M880) is southbound on the 2300 block of Canterbury after Pilgrim,43.028023,-89.503181,MTS,CMAD,0,,1,180,0,Canterbury,2300,Pilgrim
16881,M881,Gladstone at Scenic Ridge,This flag stop (#M881) is eastbound on the 7201 block of Gladstone opposite Scenic Ridge,43.024009,-89.508703,MTS,CMAD,0,,4,90,0,Gladstone,7201,Scenic Ridge
16882,M882,Canterbury at Waltham,This flag stop (#M882) is southbound on the 2498 block of Canterbury opposite Waltham,43.025633,-89.503215,MTS,CMAD,0,,4,180,0,Canterbury,2498,Waltham
16884,M884,Stonebridge at Frosted Leaf,This flag stop (#M884) is southbound on the 3698 block of Stonebridge before Frosted Leaf,43.004692,-89.506878,MTS,CMAD,0,,3,180,0,Stonebridge,3698,Frosted Leaf
16885,M885,Maple Grove at Putnam,This flag stop (#M885) is northbound on the 2801 block of Maple Grove before Putnam,43.022843,-89.498574,MTS,CMAD,0,,3,0,0,Maple Grove,2801,Putnam
